UNINTEGRATED,1CMET2-PWY:_folate_transformations_III_(E._coli),2
UNINTEGRATED,ANAGLYCOLYSIS-PWY:_glycolysis_III_(from_glucose),4
UNINTEGRATED,ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II,5
UNINTEGRATED,ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine),6
UNINTEGRATED,ARGSYNBSUB-PWY:_L-arginine_biosynthesis_II_(acetyl_cycle),9
UNINTEGRATED,ARO-PWY:_chorismate_biosynthesis_I,8
UNINTEGRATED,ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis,3
UNINTEGRATED,BRANCHED-CHAIN-AA-SYN-PWY:_superpathway_of_branched_chain_amino_acid_biosynthesis,10
UNINTEGRATED,CALVIN-PWY:_Calvin-Benson-Bassham_cycle,5
UNINTEGRATED,COA-PWY-1:_superpathway_of_coenzyme_A_biosynthesis_III_(mammals),6
UNINTEGRATED,COA-PWY:_coenzyme_A_biosynthesis_I_(prokaryotic),9
UNINTEGRATED,COBALSYN-PWY:_superpathway_of_adenosylcobalamin_salvage_from_cobinamide_I,1
UNINTEGRATED,COMPLETE-ARO-PWY:_superpathway_of_aromatic_amino_acid_biosynthesis,2
UNINTEGRATED,DTDPRHAMSYN-PWY:_dTDP-&beta;-L-rhamnose_biosynthesis,19
UNINTEGRATED,GALACTUROCAT-PWY:_D-galacturonate_degradation_I,1
UNINTEGRATED,GLCMANNANAUT-PWY:_superpathway_of_N-acetylglucosamine,_N-acetylmannosamine_and_N-acetylneuraminate_degradation,1
UNINTEGRATED,GLUCUROCAT-PWY:_superpathway_of_&beta;-D-glucuronosides_degradation,1
UNINTEGRATED,GLUTORN-PWY:_L-ornithine_biosynthesis_I,8
UNINTEGRATED,GLYCOCAT-PWY:_glycogen_degradation_I,1
UNINTEGRATED,GLYCOGENSYNTH-PWY:_glycogen_biosynthesis_I_(from_ADP-D-Glucose),11
UNINTEGRATED,HISDEG-PWY:_L-histidine_degradation_I,3
UNINTEGRATED,HISTSYN-PWY:_L-histidine_biosynthesis,8
UNINTEGRATED,HSERMETANA-PWY:_L-methionine_biosynthesis_III,4
UNINTEGRATED,ILEUSYN-PWY:_L-isoleucine_biosynthesis_I_(from_threonine),14
UNINTEGRATED,NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),1
